""	"x.MAT"	"x.MAP"	"x.pH"	"x.TC"	"x.CN"	"x.tree"	"x.soil"	"x.dist"	"y.MAT"	"y.MAP"	"y.pH"	"y.TC"	"y.CN"	"y.tree"	"y.soil"	"y.dist"
"84"	0.417085427135678	0.417085427135678	0.417085427135678	0.417085427135678	0.417085427135678	0.417085427135678	0.417085427135678	0.417085427135678	0.337091555958103	0.0307133652038093	0.715507397015686	0.000994137036602652	0.228592754867984	0.340843375351506	0.00402785282911561	0.773893350776455
"85"	0.422110552763819	0.422110552763819	0.422110552763819	0.422110552763819	0.422110552763819	0.422110552763819	0.422110552763819	0.422110552763819	0.339575931775603	0.0313691303436362	0.720249835568465	0.00107461518442698	0.230711239973912	0.341089551210481	0.00402785282911561	0.774860376341445
"86"	0.42713567839196	0.42713567839196	0.42713567839196	0.42713567839196	0.42713567839196	0.42713567839196	0.42713567839196	0.42713567839196	0.342038982478789	0.0320192665981427	0.724951566494182	0.00115822526098388	0.23281154065833	0.341338675283336	0.00402785282911561	0.775819101257809
"87"	0.4321608040201	0.4321608040201	0.4321608040201	0.4321608040201	0.4321608040201	0.4321608040201	0.4321608040201	0.4321608040201	0.344480708067662	0.0326637739673288	0.729612589792836	0.00124496726627336	0.234893656921238	0.341590747570071	0.00402785282911561	0.776769525525546
"88"	0.437185929648241	0.437185929648241	0.437185929648241	0.437185929648241	0.437185929648241	0.437185929648241	0.437185929648241	0.437185929648241	0.346901108542221	0.0333026524511945	0.734232905464428	0.00133484120029542	0.236957588762636	0.341845768070685	0.00402785282911561	0.777711649144657
"89"	0.442211055276382	0.442211055276382	0.442211055276382	0.442211055276382	0.442211055276382	0.442211055276382	0.442211055276382	0.442211055276382	0.349300183902468	0.0339359020497398	0.738812513508957	0.00142784706305007	0.239003336182524	0.34210373678518	0.00402785282911561	0.778645472115141
"90"	0.447236180904523	0.447236180904523	0.447236180904523	0.447236180904523	0.447236180904523	0.447236180904523	0.447236180904523	0.447236180904523	0.351677934148401	0.0345635227629647	0.743351413926424	0.00152398485453729	0.241030899180901	0.342364653713554	0.00402785282911561	0.779570994436998
"91"	0.452261306532663	0.452261306532663	0.452261306532663	0.452261306532663	0.452261306532663	0.452261306532663	0.452261306532663	0.452261306532663	0.354034359280021	0.0351855145908691	0.747849606716828	0.00162325457475709	0.243040277757769	0.342628518855809	0.00402785282911561	0.780488216110229
"92"	0.457286432160804	0.457286432160804	0.457286432160804	0.457286432160804	0.457286432160804	0.457286432160804	0.457286432160804	0.457286432160804	0.356369459297327	0.0358018775334532	0.75230709188017	0.00172565622370947	0.245031471913126	0.342895332211943	0.00402785282911561	0.781397137134834
"93"	0.462311557788945	0.462311557788945	0.462311557788945	0.462311557788945	0.462311557788945	0.462311557788945	0.462311557788945	0.462311557788945	0.35868323420032	0.0364126115907169	0.756723869416449	0.00183118980139443	0.247004481646973	0.343165093781957	0.00402785282911561	0.782297757510812
"94"	0.467336683417085	0.467336683417085	0.467336683417085	0.467336683417085	0.467336683417085	0.467336683417085	0.467336683417085	0.467336683417085	0.360975683989	0.0370177167626602	0.761099939325666	0.00193985530781196	0.24895930695931	0.343437803565852	0.00402785282911561	0.783190077238163
